17:47:28 INFO  manager.ApplicationManager - All tests start in Chrome
17:48:18 INFO  manager.MyListener - Start to find element with locator-->By.xpath: //h5[.='Widgets']
17:48:18 INFO  manager.MyListener - Element with locator-->By.xpath: //h5[.='Widgets'] was found
17:48:19 INFO  manager.MyListener - Start to find element with locator-->By.xpath: //li[.='Select Menu']
17:48:20 INFO  manager.MyListener - Element with locator-->By.xpath: //li[.='Select Menu'] was found
17:48:23 INFO  tests.Base - Starts test named:--> multiselectDropDownTest
17:48:23 INFO  manager.MyListener - Start to find element with locator-->By.xpath: (//div[@class=' css-2b097c-container'])[3]
17:48:23 INFO  manager.MyListener - Element with locator-->By.xpath: (//div[@class=' css-2b097c-container'])[3] was found
17:48:26 INFO  manager.MyListener - Start to find element with locator-->By.xpath: //div[.='Blue']
17:48:26 INFO  manager.MyListener - Element with locator-->By.xpath: //div[.='Blue'] was found
17:48:28 INFO  manager.MyListener - Start to find element with locator-->By.xpath: (//div[@class=' css-2b097c-container'])[3]
17:48:28 INFO  manager.MyListener - Element with locator-->By.xpath: (//div[@class=' css-2b097c-container'])[3] was found
17:48:29 INFO  manager.MyListener - Start to find element with locator-->By.xpath: //div[.='Red']
17:48:29 INFO  manager.MyListener - Element with locator-->By.xpath: //div[.='Red'] was found
17:48:31 INFO  manager.MyListener - Start to find element with locator-->By.xpath: (//div[@class=' css-2b097c-container'])[3]
17:48:31 INFO  manager.MyListener - Element with locator-->By.xpath: (//div[@class=' css-2b097c-container'])[3] was found
17:48:32 INFO  manager.MyListener - Start to find element with locator-->By.xpath: //div[.='Green']
17:48:32 INFO  manager.MyListener - Element with locator-->By.xpath: //div[.='Green'] was found
17:48:34 INFO  manager.MyListener - Start to find element with locator-->By.xpath: (//div[@class=' css-2b097c-container'])[3]
17:48:34 INFO  manager.MyListener - Element with locator-->By.xpath: (//div[@class=' css-2b097c-container'])[3] was found
17:48:34 INFO  manager.MyListener - Start to find element with locator-->By.xpath: //div[.='Green']//div[@class='css-xb97g8']
17:48:34 INFO  manager.MyListener - Element with locator-->By.xpath: //div[.='Green']//div[@class='css-xb97g8'] was found
17:48:37 INFO  manager.MyListener - Start to find element with locator-->By.xpath: (//div[@class=' css-2b097c-container'])[3]
17:48:37 INFO  manager.MyListener - Element with locator-->By.xpath: (//div[@class=' css-2b097c-container'])[3] was found
17:48:37 INFO  tests.Base - Finished test named:--> multiselectDropDownTest
