18:15:06 INFO  manager.ApplicationManager - All tests start in Chrome
18:15:12 INFO  manager.MyListener - Start to find element with locator-->By.xpath: //h5[.='Interactions']
18:15:12 INFO  manager.MyListener - Element with locator-->By.xpath: //h5[.='Interactions'] was found
18:15:12 INFO  tests.Base - Starts test named:--> droppable
18:15:12 INFO  manager.MyListener - Start to find element with locator-->By.xpath: //li[.='Droppable']
18:15:12 INFO  manager.MyListener - Element with locator-->By.xpath: //li[.='Droppable'] was found
18:15:12 INFO  manager.MyListener - Start to find element with locator-->By.id: draggable
18:15:12 INFO  manager.MyListener - Element with locator-->By.id: draggable was found
18:15:12 INFO  manager.MyListener - Start to find element with locator-->By.id: droppable
18:15:12 INFO  manager.MyListener - Element with locator-->By.id: droppable was found
18:15:17 INFO  tests.Base - Finished test named:--> droppable
