11:33:51 INFO  manager.ApplicationManager - All tests start in Chrome
11:33:55 INFO  manager.MyListener - Start to find element with locator-->By.xpath: //*[text()='Forms']/ancestor::div[3]
11:33:55 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()='Forms']/ancestor::div[3] was found
11:33:55 INFO  manager.MyListener - Start to find element with locator-->By.cssSelector: div.element-list.collapse.show
11:33:55 INFO  manager.MyListener - Element with locator-->By.cssSelector: div.element-list.collapse.show was found
11:33:55 INFO  tests.Base - Starts test named:--> fillStudentRegistrationForm
11:33:55 INFO  manager.MyListener - Start to find element with locator-->By.id: firstName
11:33:56 INFO  manager.MyListener - Element with locator-->By.id: firstName was found
11:33:56 INFO  manager.MyListener - Start to find element with locator-->By.id: lastName
11:33:56 INFO  manager.MyListener - Element with locator-->By.id: lastName was found
11:33:56 INFO  manager.MyListener - Start to find element with locator-->By.id: userEmail
11:33:56 INFO  manager.MyListener - Element with locator-->By.id: userEmail was found
11:33:56 INFO  manager.MyListener - Start to find element with locator-->By.xpath: //label[@for='gender-radio-2']
11:33:56 INFO  manager.MyListener - Element with locator-->By.xpath: //label[@for='gender-radio-2'] was found
11:33:56 INFO  manager.MyListener - Start to find element with locator-->By.id: userNumber
11:33:56 INFO  manager.MyListener - Element with locator-->By.id: userNumber was found
11:33:56 INFO  manager.MyListener - Start to find element with locator-->By.id: dateOfBirthInput
11:33:56 INFO  manager.MyListener - Element with locator-->By.id: dateOfBirthInput was found
11:33:57 INFO  manager.MyListener - Start to find element with locator-->By.cssSelector: .react-datepicker__year-select
11:33:57 INFO  manager.MyListener - Element with locator-->By.cssSelector: .react-datepicker__year-select was found
11:33:57 INFO  manager.MyListener - Start to find element with locator-->By.xpath: .//option[@value = "1995"]
11:33:57 INFO  manager.MyListener - Element with locator-->By.xpath: .//option[@value = "1995"] was found
11:33:57 INFO  manager.MyListener - Start to find element with locator-->By.cssSelector: .react-datepicker__month-select
11:33:57 INFO  manager.MyListener - Element with locator-->By.cssSelector: .react-datepicker__month-select was found
11:33:57 INFO  manager.MyListener - Start to find element with locator-->By.xpath: .//option[@value = "9"]
11:33:57 INFO  manager.MyListener - Element with locator-->By.xpath: .//option[@value = "9"] was found
11:33:57 INFO  manager.MyListener - Start to find element with locator-->By.xpath: //div[.='31']
11:33:57 INFO  manager.MyListener - Element with locator-->By.xpath: //div[.='31'] was found
11:33:57 INFO  manager.MyListener - Start to find element with locator-->By.id: subjectsInput
11:33:57 INFO  manager.MyListener - Element with locator-->By.id: subjectsInput was found
11:33:57 INFO  manager.MyListener - Start to find element with locator-->By.id: subjectsInput
11:33:57 INFO  manager.MyListener - Element with locator-->By.id: subjectsInput was found
11:33:57 INFO  manager.MyListener - Start to find element with locator-->By.id: subjectsInput
11:33:57 INFO  manager.MyListener - Element with locator-->By.id: subjectsInput was found
11:33:57 INFO  manager.MyListener - Start to find element with locator-->By.id: subjectsInput
11:33:57 INFO  manager.MyListener - Element with locator-->By.id: subjectsInput was found
11:33:57 INFO  manager.MyListener - Start to find element with locator-->By.id: subjectsInput
11:33:57 INFO  manager.MyListener - Element with locator-->By.id: subjectsInput was found
11:33:57 INFO  manager.MyListener - Start to find element with locator-->By.id: subjectsInput
11:33:57 INFO  manager.MyListener - Element with locator-->By.id: subjectsInput was found
11:33:57 INFO  manager.MyListener - Start to find element with locator-->By.xpath: //label[@for='hobbies-checkbox-1']
11:33:57 INFO  manager.MyListener - Element with locator-->By.xpath: //label[@for='hobbies-checkbox-1'] was found
11:33:57 INFO  manager.MyListener - Start to find element with locator-->By.xpath: //label[@for='hobbies-checkbox-3']
11:33:57 INFO  manager.MyListener - Element with locator-->By.xpath: //label[@for='hobbies-checkbox-3'] was found
11:33:57 INFO  manager.MyListener - Start to find element with locator-->By.id: currentAddress
11:33:57 INFO  manager.MyListener - Element with locator-->By.id: currentAddress was found
11:33:58 INFO  manager.MyListener - Start to find element with locator-->By.cssSelector: div[id='state'] div[class=' css-1wy0on6']
11:33:58 INFO  manager.MyListener - Element with locator-->By.cssSelector: div[id='state'] div[class=' css-1wy0on6'] was found
11:33:58 INFO  manager.MyListener - Start to find element with locator-->By.xpath: //*[.='Haryana']
11:33:58 INFO  manager.MyListener - Element with locator-->By.xpath: //*[.='Haryana'] was found
11:33:58 INFO  manager.MyListener - Start to find element with locator-->By.cssSelector: div[id='city'] div[class=' css-1wy0on6']
11:33:58 INFO  manager.MyListener - Element with locator-->By.cssSelector: div[id='city'] div[class=' css-1wy0on6'] was found
11:33:58 INFO  manager.MyListener - Start to find element with locator-->By.xpath: //*[.='Karnal']
11:33:58 INFO  manager.MyListener - Element with locator-->By.xpath: //*[.='Karnal'] was found
11:33:58 INFO  manager.MyListener - Start to find element with locator-->By.id: submit
11:33:58 INFO  manager.MyListener - Element with locator-->By.id: submit was found
11:33:58 INFO  manager.MyListener - Start to find element with locator-->By.cssSelector: div[class='modal-header']
11:33:58 INFO  manager.MyListener - Element with locator-->By.cssSelector: div[class='modal-header'] was found
11:33:58 INFO  tests.Base - Finished test named:--> fillStudentRegistrationForm
