20:05:41 INFO  manager.ApplicationManager - All tests start in Chrome
20:05:46 INFO  manager.MyListener - Start to find element with locator-->By.xpath: //h5[.='Interactions']
20:05:46 INFO  manager.MyListener - Element with locator-->By.xpath: //h5[.='Interactions'] was found
20:05:46 INFO  tests.Base - Starts test named:--> selectableGrid
20:05:46 INFO  manager.MyListener - Start to find element with locator-->By.xpath: //span[.='Selectable']
20:05:46 INFO  manager.MyListener - Element with locator-->By.xpath: //span[.='Selectable'] was found
20:05:46 INFO  manager.MyListener - Start to find element with locator-->By.id: demo-tab-grid
20:05:46 INFO  manager.MyListener - Element with locator-->By.id: demo-tab-grid was found
20:05:46 INFO  manager.MyListener - Start to find element with locator-->By.id: id=gridContainer
20:05:51 INFO  manager.MyListener - Element with locator-->By.id: id=gridContainer was found
20:05:51 INFO  tests.Base - Finished test named:--> selectableGrid
