18:12:40 INFO  manager.ApplicationManager - All tests start in Chrome
18:12:57 INFO  manager.MyListener - Start to find element with locator-->By.xpath: //h5[.='Interactions']
18:12:57 INFO  manager.MyListener - Element with locator-->By.xpath: //h5[.='Interactions'] was found
18:12:58 INFO  tests.Base - Starts test named:--> droppableNotAccept
18:12:58 INFO  manager.MyListener - Start to find element with locator-->By.xpath: //li[.='Droppable']
18:12:58 INFO  manager.MyListener - Element with locator-->By.xpath: //li[.='Droppable'] was found
18:12:59 INFO  manager.MyListener - Start to find element with locator-->By.xpath: //a[.='Accept']
18:12:59 INFO  manager.MyListener - Element with locator-->By.xpath: //a[.='Accept'] was found
18:13:00 INFO  manager.MyListener - Start to find element with locator-->By.id: notAcceptable
18:13:00 INFO  manager.MyListener - Element with locator-->By.id: notAcceptable was found
18:13:00 INFO  manager.MyListener - Start to find element with locator-->By.cssSelector: div[id='acceptDropContainer'] div#droppable
18:13:00 INFO  manager.MyListener - Element with locator-->By.cssSelector: div[id='acceptDropContainer'] div#droppable was found
18:13:02 INFO  tests.Base - Finished test named:--> droppableNotAccept
18:13:02 INFO  manager.MyListener - Start to find element with locator-->By.cssSelector: a[href='https://demoqa.com']
18:13:02 INFO  manager.MyListener - Element with locator-->By.cssSelector: a[href='https://demoqa.com'] was found
