15:06:33 INFO  manager.ApplicationManager - All tests start in Chrome
15:07:13 INFO  tests.Base - Starts test named:--> testo
15:07:13 INFO  manager.MyListener - Start to find element with locator-->By.cssSelector: input[name='username']
15:07:13 INFO  manager.MyListener - Element with locator-->By.cssSelector: input[name='username'] was found
15:07:16 INFO  manager.MyListener - Start to find element with locator-->By.cssSelector: input[name='password']
15:07:16 INFO  manager.MyListener - Element with locator-->By.cssSelector: input[name='password'] was found
15:07:18 INFO  manager.MyListener - Start to find element with locator-->By.cssSelector: input[name='login']
15:07:19 INFO  manager.MyListener - Element with locator-->By.cssSelector: input[name='login'] was found
15:07:27 INFO  manager.MyListener - Start to find element with locator-->By.cssSelector: a[href='/my_plans.php']
15:07:27 INFO  manager.MyListener - Element with locator-->By.cssSelector: a[href='/my_plans.php'] was found
15:07:31 INFO  manager.MyListener - Start to find element with locator-->By.xpath: //li[@data-href='/pbl/edit_info.php?id=501349']/a
15:07:32 INFO  manager.MyListener - Element with locator-->By.xpath: //li[@data-href='/pbl/edit_info.php?id=501349']/a was found
15:07:44 INFO  manager.MyListener - Start to find element with locator-->By.cssSelector: div[class='lead-name']
15:07:44 INFO  manager.MyListener - Element with locator-->By.cssSelector: div[class='lead-name'] was found
15:07:44 INFO  manager.MyListener - Start to find element with locator-->By.cssSelector: div[class='selected-categories-list']
15:07:44 INFO  manager.MyListener - Element with locator-->By.cssSelector: div[class='selected-categories-list'] was found
15:07:44 INFO  manager.MyListener - Start to find element with locator-->By.cssSelector: div[class='suggested-categories-list'] div[class='category-item ']:nth-child(1)
15:07:45 INFO  manager.MyListener - Element with locator-->By.cssSelector: div[class='suggested-categories-list'] div[class='category-item ']:nth-child(1) was found
15:07:45 INFO  manager.MyListener - Start to find element with locator-->By.cssSelector: div[class='suggested-categories-list'] div[class='category-item ']:nth-child(2)
15:07:45 INFO  manager.MyListener - Element with locator-->By.cssSelector: div[class='suggested-categories-list'] div[class='category-item ']:nth-child(2) was found
15:07:45 INFO  tests.Base - Finished test named:--> testo
