17:34:04 INFO  manager.ApplicationManager - All tests start in Chrome
17:34:45 INFO  manager.MyListener - Start to find element with locator-->By.xpath: //h5[.='Elements']
17:34:45 INFO  manager.MyListener - Element with locator-->By.xpath: //h5[.='Elements'] was found
17:34:46 INFO  manager.MyListener - Start to find element with locator-->By.xpath: //span[.='Buttons']
17:34:46 INFO  manager.MyListener - Element with locator-->By.xpath: //span[.='Buttons'] was found
17:35:04 INFO  tests.Base - Starts test named:--> doubleClick
17:35:04 INFO  manager.MyListener - Start to find element with locator-->By.id: doubleClickBtn
17:35:04 INFO  manager.MyListener - Element with locator-->By.id: doubleClickBtn was found
17:35:04 INFO  manager.MyListener - Start to find element with locator-->By.id: doubleClickMessage
17:35:04 INFO  manager.MyListener - Element with locator-->By.id: doubleClickMessage was found
17:35:05 INFO  tests.Base - Finished test named:--> doubleClick
