17:40:49 INFO  manager.ApplicationManager - All tests start in Chrome
17:41:54 INFO  manager.MyListener - Start to find element with locator-->By.xpath: //h5[.='Widgets']
17:41:54 INFO  manager.MyListener - Element with locator-->By.xpath: //h5[.='Widgets'] was found
17:41:55 INFO  manager.MyListener - Start to find element with locator-->By.xpath: //li[.='Select Menu']
17:42:22 INFO  manager.MyListener - Element with locator-->By.xpath: //li[.='Select Menu'] was found
17:42:23 INFO  tests.Base - Starts test named:--> multiselectDropDownTest
17:42:23 INFO  manager.MyListener - Start to find element with locator-->By.xpath: (//div[@class=' css-2b097c-container'])[3]
17:42:24 INFO  manager.MyListener - Element with locator-->By.xpath: (//div[@class=' css-2b097c-container'])[3] was found
17:42:26 INFO  manager.MyListener - Start to find element with locator-->By.xpath: //div[.='Blue']
17:42:27 INFO  manager.MyListener - Element with locator-->By.xpath: //div[.='Blue'] was found
17:42:29 INFO  manager.MyListener - Start to find element with locator-->By.xpath: (//div[@class=' css-2b097c-container'])[3]
17:42:29 INFO  manager.MyListener - Element with locator-->By.xpath: (//div[@class=' css-2b097c-container'])[3] was found
17:42:30 INFO  manager.MyListener - Start to find element with locator-->By.xpath: //div[.='Red']
17:42:30 INFO  manager.MyListener - Element with locator-->By.xpath: //div[.='Red'] was found
17:42:32 INFO  manager.MyListener - Start to find element with locator-->By.xpath: (//div[@class=' css-2b097c-container'])[3]
17:42:33 INFO  manager.MyListener - Element with locator-->By.xpath: (//div[@class=' css-2b097c-container'])[3] was found
17:42:33 INFO  manager.MyListener - Start to find element with locator-->By.xpath: //div[.='Green']
17:42:33 INFO  manager.MyListener - Element with locator-->By.xpath: //div[.='Green'] was found
17:42:35 INFO  manager.MyListener - Start to find element with locator-->By.xpath: (//div[@class=' css-2b097c-container'])[3]
17:42:36 INFO  manager.MyListener - Element with locator-->By.xpath: (//div[@class=' css-2b097c-container'])[3] was found
17:42:36 INFO  manager.MyListener - Start to find element with locator-->By.xpath: //div[.='Green']//div[@class='css-xb97g8']
17:42:36 INFO  manager.MyListener - Element with locator-->By.xpath: //div[.='Green']//div[@class='css-xb97g8'] was found
17:42:37 INFO  manager.MyListener - Start to find element with locator-->By.xpath: (//div[@class=' css-2b097c-container'])[3]
17:42:37 INFO  manager.MyListener - Element with locator-->By.xpath: (//div[@class=' css-2b097c-container'])[3] was found
17:42:37 INFO  tests.Base - Finished test named:--> multiselectDropDownTest
