17:56:23 INFO  manager.ApplicationManager - All tests start in Chrome
17:57:41 INFO  manager.MyListener - Start to find element with locator-->By.xpath: //h5[.='Widgets']
17:57:41 INFO  manager.MyListener - Element with locator-->By.xpath: //h5[.='Widgets'] was found
17:57:43 INFO  manager.MyListener - Start to find element with locator-->By.xpath: //li[.='Select Menu']
17:57:43 INFO  manager.MyListener - Element with locator-->By.xpath: //li[.='Select Menu'] was found
17:57:45 INFO  tests.Base - Starts test named:--> multiselectDropDownTest
17:57:45 INFO  manager.MyListener - Start to find element with locator-->By.xpath: (//div[@class=' css-2b097c-container'])[3]
17:57:46 INFO  manager.MyListener - Element with locator-->By.xpath: (//div[@class=' css-2b097c-container'])[3] was found
17:57:49 INFO  manager.MyListener - Start to find element with locator-->By.xpath: //div[.='Blue']
17:57:49 INFO  manager.MyListener - Element with locator-->By.xpath: //div[.='Blue'] was found
17:57:52 INFO  manager.MyListener - Start to find element with locator-->By.xpath: (//div[@class=' css-2b097c-container'])[3]
17:57:52 INFO  manager.MyListener - Element with locator-->By.xpath: (//div[@class=' css-2b097c-container'])[3] was found
17:57:52 INFO  manager.MyListener - Start to find element with locator-->By.xpath: //div[.='Red']
17:57:52 INFO  manager.MyListener - Element with locator-->By.xpath: //div[.='Red'] was found
17:57:54 INFO  manager.MyListener - Start to find element with locator-->By.xpath: (//div[@class=' css-2b097c-container'])[3]
17:57:55 INFO  manager.MyListener - Element with locator-->By.xpath: (//div[@class=' css-2b097c-container'])[3] was found
17:57:55 INFO  manager.MyListener - Start to find element with locator-->By.xpath: //div[.='Green']
17:57:55 INFO  manager.MyListener - Element with locator-->By.xpath: //div[.='Green'] was found
17:57:57 INFO  manager.MyListener - Start to find element with locator-->By.xpath: (//div[@class=' css-2b097c-container'])[3]
17:57:58 INFO  manager.MyListener - Element with locator-->By.xpath: (//div[@class=' css-2b097c-container'])[3] was found
17:57:58 INFO  manager.MyListener - Start to find element with locator-->By.xpath: //div[.='Green']//div[@class='css-xb97g8']
17:57:58 INFO  manager.MyListener - Element with locator-->By.xpath: //div[.='Green']//div[@class='css-xb97g8'] was found
17:58:01 INFO  manager.MyListener - Start to find element with locator-->By.xpath: (//div[@class=' css-2b097c-container'])[3]
17:58:01 INFO  manager.MyListener - Element with locator-->By.xpath: (//div[@class=' css-2b097c-container'])[3] was found
17:58:01 INFO  tests.Base - Finished test named:--> multiselectDropDownTest
