16:39:14 INFO  manager.ApplicationManager - All tests start in Chrome
16:40:25 INFO  manager.MyListener - Start to find element with locator-->By.xpath: //h5[.='Widgets']
16:40:25 INFO  manager.MyListener - Element with locator-->By.xpath: //h5[.='Widgets'] was found
16:40:26 INFO  manager.MyListener - Start to find element with locator-->By.xpath: //li[.='Select Menu']
16:40:26 INFO  manager.MyListener - Element with locator-->By.xpath: //li[.='Select Menu'] was found
16:40:27 INFO  tests.Base - Starts test named:--> multiselectDropDownTest
16:40:27 INFO  manager.MyListener - Start to find element with locator-->By.xpath: (//div[@class=' css-2b097c-container'])[3]
16:40:28 INFO  manager.MyListener - Element with locator-->By.xpath: (//div[@class=' css-2b097c-container'])[3] was found
16:40:34 INFO  manager.MyListener - Start to find element with locator-->By.xpath: //*[.='Red']
16:40:34 INFO  manager.MyListener - Element with locator-->By.xpath: //*[.='Red'] was found
16:40:36 INFO  manager.MyListener - Start to find element with locator-->By.xpath: (//div[@class=' css-2b097c-container'])[3]
16:40:36 INFO  manager.MyListener - Element with locator-->By.xpath: (//div[@class=' css-2b097c-container'])[3] was found
16:40:36 INFO  tests.Base - Finished test named:--> multiselectDropDownTest
16:40:37 INFO  tests.Base - Starts test named:--> oldStyleSelect
16:40:37 INFO  manager.MyListener - Start to find element with locator-->By.cssSelector: select[id='oldSelectMenu']
16:40:37 INFO  manager.MyListener - Element with locator-->By.cssSelector: select[id='oldSelectMenu'] was found
16:40:37 INFO  manager.MyListener - Start to find element with locator-->By.xpath: .//option[normalize-space(.) = "Blue"]
16:40:37 INFO  manager.MyListener - Element with locator-->By.xpath: .//option[normalize-space(.) = "Blue"] was found
16:40:38 INFO  manager.MyListener - Start to find element with locator-->By.cssSelector: select[id='oldSelectMenu']
16:40:38 INFO  manager.MyListener - Element with locator-->By.cssSelector: select[id='oldSelectMenu'] was found
16:40:40 INFO  manager.MyListener - Start to find element with locator-->By.cssSelector: select[id='oldSelectMenu']
16:40:40 INFO  manager.MyListener - Element with locator-->By.cssSelector: select[id='oldSelectMenu'] was found
16:40:40 INFO  manager.MyListener - Start to find element with locator-->By.xpath: .//option[normalize-space(.) = "Black"]
16:40:40 INFO  manager.MyListener - Element with locator-->By.xpath: .//option[normalize-space(.) = "Black"] was found
16:40:41 INFO  manager.MyListener - Start to find element with locator-->By.cssSelector: select[id='oldSelectMenu']
16:40:41 INFO  manager.MyListener - Element with locator-->By.cssSelector: select[id='oldSelectMenu'] was found
16:40:43 INFO  manager.MyListener - Start to find element with locator-->By.cssSelector: select[id='oldSelectMenu']
16:40:44 INFO  manager.MyListener - Element with locator-->By.cssSelector: select[id='oldSelectMenu'] was found
16:40:45 INFO  manager.MyListener - Start to find element with locator-->By.xpath: .//option[normalize-space(.) = "Aqua"]
16:40:46 INFO  manager.MyListener - Element with locator-->By.xpath: .//option[normalize-space(.) = "Aqua"] was found
